from_postcode,BT126BA,BT161RH,BT358DR,BT412RL,BT476SB,BT521HS,BT635QQ,BT746DN
N00000173,41.6212373612667,27.4048869057523,83.2,56.1100223905244,118.3,98.8,69.8979386453122,139.1
N00000174,39.1166217609521,24.6777297765005,79.8956428122916,53.7507676882285,115.7,94.9,66.5045880112487,136.5
N00000175,39.1166217609521,24.6777297765005,79.8956428122916,53.7507676882285,115.7,94.9,66.5045880112487,136.5
N00000176,27.4048869057523,11.4562670706944,71.0219095730246,42.8625469209214,105.3,84.5,57.2824173957882,124.8
N00000177,28.7486181479082,13.034936869946,72.142438746773,44.0969174783216,106.6,85.8,58.4501735056364,126.1
N00000178,28.7486181479082,13.034936869946,71.0219095730246,44.0969174783216,105.3,85.8,58.4501735056364,126.1
N00000179,27.4048869057523,11.4562670706944,71.0219095730246,42.8625469209214,105.3,84.5,57.2824173957882,124.8
N00000180,28.7486181479082,13.034936869946,71.0219095730246,44.0969174783216,105.3,84.5,58.4501735056364,126.1
N00000181,28.7486181479082,13.034936869946,71.0219095730246,44.0969174783216,105.3,84.5,57.2824173957882,124.8
N00000182,27.4048869057523,11.4562670706944,63.0772787396216,42.8625469209214,104,83.2,50.1734580681615,117
N00000183,24.6777297765005,9.83402616304834,68.7704488886652,41.6212373612667,102.7,82.0836428572488,54.9328533660975,122.2
N00000184,26.0482389454077,9.83402616304834,68.7704488886652,41.6212373612667,102.7,82.0836428572488,56.1100223905244,123.5
N00000185,24.6777297765005,8.15778606675056,68.7704488886652,40.372699739972,101.4,82.0836428572488,54.9328533660975,122.2
N00000186,26.0482389454077,9.83402616304834,68.7704488886652,41.6212373612667,102.7,83.2,56.1100223905244,123.5
N00000187,27.4048869057523,11.4562670706944,69.8979386453122,42.8625469209214,104,83.2,57.2824173957882,124.8
N00000188,27.4048869057523,11.4562670706944,64.2236410011559,42.8625469209214,105.3,84.5,50.1734580681615,117
N00000189,27.4048869057523,11.4562670706944,69.8979386453122,42.8625469209214,104,83.2,57.2824173957882,124.8
N00000190,27.4048869057523,11.4562670706944,69.8979386453122,42.8625469209214,104,84.5,57.2824173957882,124.8
N00000191,27.4048869057523,11.4562670706944,71.0219095730246,42.8625469209214,105.3,84.5,57.2824173957882,124.8
N00000192,27.4048869057523,11.4562670706944,64.2236410011559,42.8625469209214,105.3,84.5,50.1734580681615,117
N00000193,27.4048869057523,11.4562670706944,63.0772787396216,42.8625469209214,104,83.2,50.1734580681615,117
N00000194,27.4048869057523,11.4562670706944,64.2236410011559,42.8625469209214,104,83.2,50.1734580681615,117
N00000195,27.4048869057523,11.4562670706944,63.0772787396216,42.8625469209214,104,83.2,50.1734580681615,117
N00000196,27.4048869057523,11.4562670706944,63.0772787396216,42.8625469209214,104,83.2,50.1734580681615,117
N00000197,27.4048869057523,11.4562670706944,71.0219095730246,42.8625469209214,105.3,84.5,57.2824173957882,124.8
N00000198,28.7486181479082,13.034936869946,71.0219095730246,44.0969174783216,105.3,84.5,58.4501735056364,126.1
N00000199,27.4048869057523,13.034936869946,64.2236410011559,42.8625469209214,105.3,84.5,50.1734580681615,118.3
N00000200,27.4048869057523,13.034936869946,64.2236410011559,42.8625469209214,105.3,84.5,50.1734580681615,118.3
N00000201,24.6777297765005,8.15778606675056,68.7704488886652,40.372699739972,102.7,82.0836428572488,54.9328533660975,122.2
N00000202,26.0482389454077,9.83402616304834,68.7704488886652,41.6212373612667,102.7,82.0836428572488,56.1100223905244,123.5
N00000203,23.2922777214499,8.15778606675056,67.6393599541199,39.1166217609521,101.4,80.9910768517414,53.7507676882285,120.9
N00000204,26.0482389454077,11.4562670706944,69.8979386453122,42.8625469209214,104,83.2,56.1100223905244,123.5
N00000205,26.0482389454077,9.83402616304834,61.9268585241596,41.6212373612667,102.7,82.0836428572488,47.7609862792756,115.7
N00000206,24.6777297765005,8.15778606675056,68.7704488886652,40.372699739972,101.4,82.0836428572488,54.9328533660975,122.2
N00000207,24.6777297765005,8.15778606675056,68.7704488886652,40.372699739972,102.7,82.0836428572488,54.9328533660975,122.2
N00000208,26.0482389454077,9.83402616304834,68.7704488886652,41.6212373612667,102.7,83.2,56.1100223905244,123.5
N00000209,26.0482389454077,9.83402616304834,61.9268585241596,41.6212373612667,102.7,83.2,47.7609862792756,114.4
N00000210,37.8526650536016,26.0482389454077,79.8956428122916,53.7507676882285,115.7,94.9,66.5045880112487,135.2
N00000211,37.8526650536016,27.4048869057523,79.8956428122916,52.5636145854392,115.7,94.9,66.5045880112487,135.2
N00000212,37.8526650536016,27.4048869057523,79.8956428122916,52.5636145854392,115.7,94.9,66.5045880112487,135.2
N00000213,37.8526650536016,27.4048869057523,79.8956428122916,52.5636145854392,115.7,94.9,66.5045880112487,135.2
N00000214,37.8526650536016,26.0482389454077,79.8956428122916,52.5636145854392,115.7,94.9,66.5045880112487,135.2
N00000215,34.0096740062926,23.2922777214499,75.4841013054998,48.9701057321922,110.5,91,63.0772787396216,131.3
N00000216,34.0096740062926,20.4713346082219,75.4841013054998,48.9701057321922,110.5,89.7,61.9268585241596,131.3
N00000217,37.8526650536016,26.0482389454077,78.7972860024428,52.5636145854392,114.4,93.6,65.3660455230301,135.2
N00000218,35.2996111471651,23.2922777214499,77.6959497099794,50.1734580681615,113.1,92.3,64.2236410011559,132.6
N00000219,39.1166217609521,24.6777297765005,80.9910768517414,53.7507676882285,117,96.2,67.6393599541199,136.5
N00000220,39.1166217609521,26.0482389454077,80.9910768517414,53.7507676882285,117,96.2,67.6393599541199,136.5
N00000221,40.372699739972,26.0482389454077,80.9910768517414,54.9328533660975,117,96.2,67.6393599541199,137.8
N00000222,39.1166217609521,24.6777297765005,80.9910768517414,53.7507676882285,117,96.2,67.6393599541199,136.5
N00000223,39.1166217609521,24.6777297765005,79.8956428122916,53.7507676882285,115.7,96.2,67.6393599541199,136.5
N00000224,39.1166217609521,26.0482389454077,79.8956428122916,53.7507676882285,115.7,94.9,66.5045880112487,135.2
N00000225,39.1166217609521,26.0482389454077,79.8956428122916,53.7507676882285,115.7,94.9,67.6393599541199,136.5
N00000226,39.1166217609521,26.0482389454077,79.8956428122916,53.7507676882285,115.7,94.9,67.6393599541199,136.5
N00000227,39.1166217609521,26.0482389454077,79.8956428122916,53.7507676882285,115.7,94.9,67.6393599541199,136.5
N00000228,39.1166217609521,24.6777297765005,79.8956428122916,53.7507676882285,115.7,96.2,67.6393599541199,136.5
N00000229,40.372699739972,26.0482389454077,80.9910768517414,54.9328533660975,117,96.2,67.6393599541199,137.8
N00000230,28.7486181479082,13.034936869946,71.0219095730246,44.0969174783216,105.3,84.5,58.4501735056364,126.1
N00000231,28.7486181479082,13.034936869946,71.0219095730246,44.0969174783216,105.3,84.5,58.4501735056364,126.1
N00000232,28.7486181479082,13.034936869946,71.0219095730246,44.0969174783216,105.3,85.8,58.4501735056364,126.1
N00000233,27.4048869057523,11.4562670706944,71.0219095730246,44.0969174783216,105.3,84.5,57.2824173957882,124.8
N00000234,28.7486181479082,13.034936869946,71.0219095730246,44.0969174783216,105.3,84.5,58.4501735056364,126.1
N00000235,28.7486181479082,13.034936869946,71.0219095730246,44.0969174783216,105.3,85.8,58.4501735056364,126.1
N00000236,28.7486181479082,13.034936869946,72.142438746773,45.3246173009173,106.6,85.8,58.4501735056364,126.1
N00000237,28.7486181479082,13.034936869946,72.142438746773,44.0969174783216,106.6,85.8,58.4501735056364,126.1
N00000238,28.7486181479082,13.034936869946,72.142438746773,44.0969174783216,106.6,85.8,58.4501735056364,126.1
N00000239,30.0802640216665,14.5772411907136,72.142438746773,45.3246173009173,106.6,87.1,59.6134188979342,127.4
N00000240,30.0802640216665,14.5772411907136,72.142438746773,45.3246173009173,106.6,87.1,59.6134188979342,127.4
N00000241,30.0802640216665,14.5772411907136,72.142438746773,45.3246173009173,106.6,87.1,59.6134188979342,127.4
N00000242,30.0802640216665,14.5772411907136,73.2596001590327,45.3246173009173,107.9,87.1,59.6134188979342,127.4
N00000243,28.7486181479082,13.034936869946,72.142438746773,44.0969174783216,106.6,85.8,58.4501735056364,126.1
N00000244,28.7486181479082,13.034936869946,71.0219095730246,44.0969174783216,105.3,85.8,58.4501735056364,126.1
N00000245,28.7486181479082,13.034936869946,71.0219095730246,44.0969174783216,105.3,85.8,58.4501735056364,126.1
N00000246,28.7486181479082,13.034936869946,71.0219095730246,44.0969174783216,105.3,84.5,58.4501735056364,126.1
N00000247,28.7486181479082,13.034936869946,72.142438746773,44.0969174783216,106.6,85.8,58.4501735056364,126.1
N00000248,30.0802640216665,14.5772411907136,72.142438746773,45.3246173009173,106.6,85.8,59.6134188979342,127.4
N00000249,30.0802640216665,14.5772411907136,72.142438746773,45.3246173009173,106.6,85.8,59.6134188979342,127.4
N00000250,30.0802640216665,14.5772411907136,72.142438746773,45.3246173009173,106.6,85.8,58.4501735056364,126.1
N00000251,30.0802640216665,14.5772411907136,72.142438746773,45.3246173009173,106.6,87.1,59.6134188979342,127.4
N00000252,34.0096740062926,19.0326579023751,67.6393599541199,48.9701057321922,110.5,89.7,53.7507676882285,120.9
N00000253,27.4048869057523,19.0326579023751,63.0772787396216,44.0969174783216,105.3,84.5,48.9701057321922,117
N00000254,34.0096740062926,19.0326579023751,65.3660455230301,48.9701057321922,110.5,91,51.3712344516913,118.3
N00000255,31.4005615242259,21.8906326516112,60.7722753147343,46.5458959812848,107.9,87.1,47.7609862792756,114.4
N00000256,36.5804618603731,23.2922777214499,66.5045880112487,52.5636145854392,114.4,93.6,52.5636145854392,119.6
N00000257,35.2996111471651,20.4713346082219,64.2236410011559,50.1734580681615,111.8,91,50.1734580681615,117
N00000258,35.2996111471651,20.4713346082219,64.2236410011559,50.1734580681615,111.8,92.3,51.3712344516913,118.3
N00000259,50.1734580681615,36.5804618603731,91,64.2236410011559,127.4,106.6,77.6959497099794,148.2
N00000260,51.3712344516913,37.8526650536016,92.3,65.3660455230301,128.7,107.9,78.7972860024428,149.5
N00000261,51.3712344516913,37.8526650536016,92.3,65.3660455230301,128.7,109.2,78.7972860024428,149.5
N00000262,46.5458959812848,34.0096740062926,88.4,61.9268585241596,124.8,104,74.3734648968056,144.3
N00000263,42.8625469209214,28.7486181479082,84.5,57.2824173957882,120.9,100.1,71.0219095730246,140.4
N00000264,45.3246173009173,31.4005615242259,87.1,59.6134188979342,123.5,102.7,73.2596001590327,143
N00000265,44.0969174783216,30.0802640216665,84.5,58.4501735056364,120.9,100.1,71.0219095730246,141.7
N00000266,44.0969174783216,30.0802640216665,84.5,58.4501735056364,120.9,100.1,72.142438746773,141.7
N00000267,28.7486181479082,13.034936869946,63.0772787396216,44.0969174783216,105.3,84.5,48.9701057321922,115.7
N00000268,28.7486181479082,13.034936869946,63.0772787396216,44.0969174783216,105.3,84.5,50.1734580681615,117
N00000269,21.8906326516112,14.5772411907136,58.4501735056364,39.1166217609521,100.1,79.8956428122916,45.3246173009173,111.8
N00000270,27.4048869057523,16.0884404323873,63.0772787396216,44.0969174783216,105.3,84.5,48.9701057321922,115.7
N00000271,28.7486181479082,13.034936869946,71.0219095730246,44.0969174783216,105.3,85.8,58.4501735056364,126.1
N00000272,31.4005615242259,16.0884404323873,73.2596001590327,46.5458959812848,107.9,87.1,60.7722753147343,128.7
N00000273,26.0482389454077,9.83402616304834,68.7704488886652,41.6212373612667,102.7,83.2,56.1100223905244,123.5
N00000274,30.0802640216665,14.5772411907136,73.2596001590327,45.3246173009173,107.9,87.1,59.6134188979342,127.4
N00000275,31.4005615242259,16.0884404323873,73.2596001590327,46.5458959812848,107.9,87.1,59.6134188979342,128.7
N00000276,31.4005615242259,16.0884404323873,73.2596001590327,46.5458959812848,107.9,88.4,60.7722753147343,128.7
N00000277,31.4005615242259,16.0884404323873,73.2596001590327,46.5458959812848,107.9,87.1,60.7722753147343,128.7
N00000278,31.4005615242259,16.0884404323873,73.2596001590327,46.5458959812848,107.9,87.1,60.7722753147343,128.7
N00000279,30.0802640216665,14.5772411907136,73.2596001590327,45.3246173009173,106.6,87.1,59.6134188979342,127.4
N00000280,31.4005615242259,16.0884404323873,73.2596001590327,46.5458959812848,107.9,87.1,59.6134188979342,128.7
N00000281,32.7101681851292,17.5725337832552,75.4841013054998,47.7609862792756,110.5,89.7,61.9268585241596,130
N00000282,30.0802640216665,14.5772411907136,73.2596001590327,46.5458959812848,107.9,87.1,59.6134188979342,127.4
N00000283,31.4005615242259,16.0884404323873,73.2596001590327,46.5458959812848,107.9,87.1,59.6134188979342,127.4
N00000284,31.4005615242259,16.0884404323873,73.2596001590327,46.5458959812848,107.9,87.1,59.6134188979342,128.7
N00000285,30.0802640216665,16.0884404323873,73.2596001590327,46.5458959812848,107.9,87.1,59.6134188979342,127.4
N00000286,39.1166217609521,24.6777297765005,79.8956428122916,53.7507676882285,115.7,94.9,67.6393599541199,136.5
N00000287,39.1166217609521,24.6777297765005,79.8956428122916,53.7507676882285,115.7,96.2,67.6393599541199,136.5
N00000288,39.1166217609521,24.6777297765005,80.9910768517414,53.7507676882285,117,96.2,67.6393599541199,136.5
N00000289,39.1166217609521,24.6777297765005,79.8956428122916,53.7507676882285,115.7,94.9,66.5045880112487,135.2
N00000290,39.1166217609521,24.6777297765005,79.8956428122916,53.7507676882285,115.7,96.2,67.6393599541199,136.5
N00000291,37.8526650536016,23.2922777214499,79.8956428122916,52.5636145854392,115.7,94.9,66.5045880112487,135.2
N00000292,40.372699739972,26.0482389454077,80.9910768517414,54.9328533660975,117,96.2,67.6393599541199,137.8
N00000293,40.372699739972,27.4048869057523,80.9910768517414,54.9328533660975,117,96.2,68.7704488886652,137.8
N00000294,37.8526650536016,23.2922777214499,79.8956428122916,52.5636145854392,115.7,94.9,66.5045880112487,135.2
N00000295,39.1166217609521,26.0482389454077,80.9910768517414,53.7507676882285,117,96.2,67.6393599541199,136.5
N00000296,30.0802640216665,14.5772411907136,72.142438746773,45.3246173009173,106.6,85.8,59.6134188979342,127.4
N00000297,28.7486181479082,13.034936869946,72.142438746773,44.0969174783216,106.6,85.8,58.4501735056364,126.1
N00000298,30.0802640216665,14.5772411907136,72.142438746773,45.3246173009173,106.6,85.8,58.4501735056364,127.4
N00000299,28.7486181479082,13.034936869946,71.0219095730246,44.0969174783216,105.3,85.8,58.4501735056364,126.1
N00000300,28.7486181479082,13.034936869946,71.0219095730246,44.0969174783216,105.3,85.8,58.4501735056364,126.1
N00000301,30.0802640216665,14.5772411907136,73.2596001590327,46.5458959812848,107.9,87.1,59.6134188979342,127.4
N00000302,30.0802640216665,14.5772411907136,73.2596001590327,45.3246173009173,107.9,87.1,59.6134188979342,127.4
N00000303,30.0802640216665,14.5772411907136,72.142438746773,45.3246173009173,106.6,87.1,59.6134188979342,127.4
N00000304,30.0802640216665,14.5772411907136,73.2596001590327,45.3246173009173,107.9,87.1,59.6134188979342,127.4
N00000305,30.0802640216665,14.5772411907136,72.142438746773,45.3246173009173,106.6,85.8,59.6134188979342,127.4
N00000306,30.0802640216665,14.5772411907136,72.142438746773,45.3246173009173,106.6,85.8,59.6134188979342,127.4
N00000307,30.0802640216665,14.5772411907136,72.142438746773,45.3246173009173,106.6,85.8,59.6134188979342,127.4
N00000308,30.0802640216665,14.5772411907136,72.142438746773,45.3246173009173,106.6,85.8,59.6134188979342,127.4
N00000309,30.0802640216665,14.5772411907136,72.142438746773,45.3246173009173,106.6,87.1,59.6134188979342,127.4
N00000310,54.9328533660975,41.6212373612667,97.5,68.7704488886652,133.9,113.1,82.0836428572488,153.4
N00000311,52.5636145854392,39.1166217609521,94.9,66.5045880112487,131.3,110.5,79.8956428122916,150.8
N00000312,56.1100223905244,42.8625469209214,97.5,69.8979386453122,133.9,113.1,83.2,154.7
N00000313,52.5636145854392,39.1166217609521,94.9,66.5045880112487,131.3,110.5,79.8956428122916,150.8
N00000314,53.7507676882285,40.372699739972,94.9,67.6393599541199,131.3,110.5,80.9910768517414,152.1
N00000315,52.5636145854392,40.372699739972,94.9,67.6393599541199,131.3,110.5,79.8956428122916,150.8
N00000316,53.7507676882285,40.372699739972,94.9,67.6393599541199,131.3,111.8,80.9910768517414,152.1
N00000317,53.7507676882285,40.372699739972,96.2,67.6393599541199,132.6,111.8,80.9910768517414,152.1
N00000318,48.9701057321922,35.2996111471651,91,64.2236410011559,127.4,106.6,76.5915751408553,146.9
N00000319,50.1734580681615,37.8526650536016,92.3,65.3660455230301,128.7,107.9,77.6959497099794,148.2
N00000320,50.1734580681615,36.5804618603731,91,64.2236410011559,127.4,106.6,76.5915751408553,148.2
N00000321,50.1734580681615,36.5804618603731,92.3,64.2236410011559,127.4,107.9,77.6959497099794,148.2
N00000322,48.9701057321922,35.2996111471651,91,64.2236410011559,127.4,106.6,76.5915751408553,146.9
N00000323,48.9701057321922,36.5804618603731,91,64.2236410011559,127.4,106.6,76.5915751408553,146.9
N00000324,50.1734580681615,36.5804618603731,91,64.2236410011559,127.4,106.6,77.6959497099794,148.2
N00000325,50.1734580681615,36.5804618603731,91,64.2236410011559,127.4,106.6,77.6959497099794,148.2
N00000326,46.5458959812848,32.7101681851292,87.1,60.7722753147343,123.5,102.7,74.3734648968056,144.3
N00000327,30.0802640216665,14.5772411907136,72.142438746773,45.3246173009173,106.6,85.8,59.6134188979342,127.4
N00000328,28.7486181479082,13.034936869946,72.142438746773,44.0969174783216,106.6,85.8,58.4501735056364,126.1
N00000329,30.0802640216665,14.5772411907136,72.142438746773,45.3246173009173,106.6,85.8,58.4501735056364,127.4
N00000330,30.0802640216665,14.5772411907136,73.2596001590327,45.3246173009173,106.6,87.1,59.6134188979342,127.4
N00000331,28.7486181479082,13.034936869946,72.142438746773,44.0969174783216,106.6,85.8,58.4501735056364,126.1
N00000332,30.0802640216665,14.5772411907136,72.142438746773,45.3246173009173,106.6,87.1,59.6134188979342,127.4
N00000333,30.0802640216665,14.5772411907136,72.142438746773,45.3246173009173,106.6,85.8,59.6134188979342,127.4
N00000334,30.0802640216665,14.5772411907136,73.2596001590327,45.3246173009173,107.9,87.1,59.6134188979342,127.4
N00000335,28.7486181479082,13.034936869946,72.142438746773,45.3246173009173,106.6,85.8,58.4501735056364,126.1
N00000336,30.0802640216665,14.5772411907136,72.142438746773,45.3246173009173,106.6,85.8,58.4501735056364,127.4
N00000337,28.7486181479082,13.034936869946,71.0219095730246,44.0969174783216,105.3,84.5,58.4501735056364,126.1
N00000338,28.7486181479082,13.034936869946,72.142438746773,44.0969174783216,106.6,85.8,58.4501735056364,126.1
N00000339,28.7486181479082,14.5772411907136,72.142438746773,45.3246173009173,106.6,85.8,58.4501735056364,126.1
N00000340,30.0802640216665,14.5772411907136,72.142438746773,45.3246173009173,106.6,85.8,59.6134188979342,127.4
N00000341,30.0802640216665,14.5772411907136,73.2596001590327,45.3246173009173,107.9,87.1,59.6134188979342,127.4
N00000342,30.0802640216665,14.5772411907136,73.2596001590327,45.3246173009173,107.9,87.1,59.6134188979342,127.4
N00000343,30.0802640216665,14.5772411907136,72.142438746773,45.3246173009173,106.6,85.8,59.6134188979342,127.4
N00000344,53.7507676882285,65.3660455230301,31.4005615242259,64.2236410011559,93.6,85.8,24.6777297765005,76.5915751408553
N00000345,53.7507676882285,65.3660455230301,30.0802640216665,64.2236410011559,93.6,85.8,24.6777297765005,75.4841013054998
N00000346,53.7507676882285,65.3660455230301,31.4005615242259,64.2236410011559,92.3,85.8,26.0482389454077,75.4841013054998
N00000347,52.5636145854392,64.2236410011559,30.0802640216665,63.0772787396216,92.3,84.5,24.6777297765005,75.4841013054998
N00000348,53.7507676882285,65.3660455230301,30.0802640216665,64.2236410011559,93.6,85.8,24.6777297765005,72.142438746773
N00000349,53.7507676882285,65.3660455230301,31.4005615242259,64.2236410011559,93.6,85.8,24.6777297765005,72.142438746773
N00000350,60.7722753147343,72.142438746773,39.1166217609521,71.0219095730246,89.7,83.2,34.0096740062926,69.8979386453122
N00000351,60.7722753147343,72.142438746773,39.1166217609521,71.0219095730246,89.7,83.2,32.7101681851292,69.8979386453122
N00000352,56.1100223905244,67.6393599541199,35.2996111471651,66.5045880112487,89.7,83.2,30.0802640216665,73.2596001590327
N00000353,57.2824173957882,68.7704488886652,34.0096740062926,66.5045880112487,91,83.2,28.7486181479082,73.2596001590327
N00000354,59.6134188979342,71.0219095730246,37.8526650536016,69.8979386453122,91,83.2,32.7101681851292,69.8979386453122
N00000355,54.9328533660975,66.5045880112487,32.7101681851292,65.3660455230301,94.9,88.4,27.4048869057523,71.0219095730246
N00000356,54.9328533660975,66.5045880112487,31.4005615242259,65.3660455230301,96.2,88.4,27.4048869057523,72.142438746773
N00000357,54.9328533660975,66.5045880112487,30.0802640216665,65.3660455230301,94.9,87.1,26.0482389454077,72.142438746773
N00000358,53.7507676882285,65.3660455230301,31.4005615242259,64.2236410011559,93.6,85.8,24.6777297765005,72.142438746773
N00000359,52.5636145854392,64.2236410011559,30.0802640216665,63.0772787396216,93.6,85.8,24.6777297765005,75.4841013054998
N00000360,64.2236410011559,75.4841013054998,32.7101681851292,74.3734648968056,106.6,98.8,37.8526650536016,77.6959497099794
N00000361,61.9268585241596,73.2596001590327,32.7101681851292,72.142438746773,102.7,94.9,34.0096740062926,79.8956428122916
N00000362,61.9268585241596,73.2596001590327,31.4005615242259,72.142438746773,102.7,94.9,34.0096740062926,79.8956428122916
N00000363,63.0772787396216,74.3734648968056,31.4005615242259,73.2596001590327,105.3,97.5,36.5804618603731,82.0836428572488
N00000364,66.5045880112487,77.6959497099794,30.0802640216665,76.5915751408553,109.2,101.4,40.372699739972,79.8956428122916
N00000365,66.5045880112487,77.6959497099794,32.7101681851292,76.5915751408553,107.9,100.1,39.1166217609521,79.8956428122916
N00000366,52.5636145854392,64.2236410011559,39.1166217609521,63.0772787396216,85.8,78.7972860024428,28.7486181479082,68.7704488886652
N00000367,53.7507676882285,65.3660455230301,36.5804618603731,64.2236410011559,87.1,79.8956428122916,30.0802640216665,71.0219095730246
N00000368,53.7507676882285,65.3660455230301,35.2996111471651,64.2236410011559,87.1,80.9910768517414,24.6777297765005,71.0219095730246
N00000369,50.1734580681615,61.9268585241596,40.372699739972,60.7722753147343,87.1,79.8956428122916,27.4048869057523,69.8979386453122
N00000370,51.3712344516913,63.0772787396216,37.8526650536016,60.7722753147343,91,83.2,21.8906326516112,73.2596001590327
N00000371,52.5636145854392,64.2236410011559,37.8526650536016,63.0772787396216,85.8,79.8956428122916,21.8906326516112,69.8979386453122
N00000372,53.7507676882285,65.3660455230301,28.7486181479082,64.2236410011559,96.2,88.4,26.0482389454077,75.4841013054998
N00000373,54.9328533660975,66.5045880112487,28.7486181479082,65.3660455230301,96.2,88.4,26.0482389454077,75.4841013054998
N00000374,53.7507676882285,65.3660455230301,27.4048869057523,64.2236410011559,96.2,88.4,26.0482389454077,74.3734648968056
N00000375,52.5636145854392,64.2236410011559,28.7486181479082,63.0772787396216,94.9,87.1,24.6777297765005,73.2596001590327
N00000376,53.7507676882285,65.3660455230301,28.7486181479082,63.0772787396216,94.9,87.1,24.6777297765005,73.2596001590327
N00000377,53.7507676882285,65.3660455230301,27.4048869057523,64.2236410011559,94.9,88.4,26.0482389454077,74.3734648968056
