property,,time_ambulance_called,time_ambulance_called,time_ambulance_arrival,time_ambulance_arrival,time_ambulance_leaves_scene,time_ambulance_leaves_scene,time_admitting_unit_arrival,time_admitting_unit_arrival,time_needle,time_needle,time_transfer_unit_arrival,time_transfer_unit_arrival,time_puncture,time_puncture,mRS shift,mRS shift,utility_shift,utility_shift,mRS 0-2,mRS 0-2,reference_admissions,reference_relative_frequency
subtype,,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,,
lsoa,lsoa_code,,,,,,,,,,,,,,,,,,,,,,
Bristol 005C,E01014659,30.0,0.0,60.0,0.0,80.0,0.0,91.2,0.0,121.2,0.0,,,121.2,0.0,-0.8530702505910762,0.257688045872648,0.16414747719601883,0.05393723623513635,0.5453942561207398,0.12606345336073757,1.666666667,0.000214141933316202
Bristol 005D,E01014661,30.0,0.0,60.0,0.0,80.0,0.0,90.09999999999998,0.0,120.1,0.0,,,120.1,0.0,-0.7370059209545425,0.24521505541175478,0.13975605587810583,0.05131531769691222,0.604187286310921,0.11943380171007163,3.333333333,0.0004282838665039188
Bristol 006A,E01014616,30.0,0.0,60.0,0.0,80.0,0.0,92.2,0.0,122.2,,,,,,-0.5533272842351653,,0.1014889737674679,,0.6905507439745506,,3.333333333,0.0004282838665039188
Bristol 006B,E01014719,30.0,,60.0,,80.0,,93.3,,123.3,,,,,,-0.5509167558604982,,0.1010737740467148,,0.6901004445073456,,1.666666667,0.000214141933316202
Bristol 006C,E01014720,30.0,0.0,60.0,0.0,80.0,0.0,91.2,0.0,121.2,0.0,,,,,-0.5555177252880323,0.0,0.101866121476618,0.0,0.6909597935863311,0.0,3.333333333,0.0004282838665039188
Bristol 006D,E01014721,30.0,0.0,60.0,0.0,80.0,0.0,93.3,0.0,123.3,0.0,,,,,-0.5509167558604982,0.0,0.1010737740467148,0.0,0.6901004445073456,0.0,4.333333333,0.0005567690264679429
Bristol 007A,E01014641,30.0,,60.0,,80.0,,95.5,,125.5,,,,,,-0.5460924316310776,,0.10024231570335895,,0.6891987638298663,,1.333333333,0.00017131354657587048
Bristol 007B,E01014642,30.0,0.0,60.0,0.0,80.0,0.0,96.5,0.0,126.5,0.0,,,126.5,0.0,-0.8370766181352188,0.25390002576361237,0.16129304065180158,0.05319918438577569,0.5422862412869082,0.12687461986747442,4.666666667,0.0005995974132082745
Bristol 007D,E01014644,30.0,0.0,60.0,0.0,80.0,0.0,95.5,0.0,,,,,,,,,,,,,3.666666667,0.00047111225324425026
Bristol 008A,E01014492,30.0,0.0,60.0,0.0,80.0,0.0,98.7,0.0,128.7,0.0,,,,,-0.5390674957331283,0.0,0.09903040499309557,0.0,0.6878846615841877,0.0,2.333333333,0.00029979870653989467
Bristol 008B,E01014493,30.0,0.0,60.0,0.0,80.0,0.0,104.1,0.0,134.1,0.0,,,134.1,,-0.634813304196066,0.2152420062012718,0.11956036665315505,0.0451636171014895,0.630223299931618,0.11087390454275482,3.0,0.00038545547989207247
Bristol 008C,E01014494,30.0,0.0,60.0,0.0,80.0,0.0,98.7,0.0,128.7,0.0,,,128.7,,-0.757600093906937,0.3090517641580302,0.14483832419401474,0.0647821805980308,0.5777181000329156,0.15579904546581946,3.0,0.00038545547989207247
Bristol 008D,E01014495,30.0,0.0,60.0,0.0,80.0,0.0,98.7,0.0,128.7,0.0,,,128.7,0.0,-0.9761326920807458,0.0,0.1906462433949339,0.0,0.4675515384816434,0.0,2.333333333,0.00029979870653989467
Bristol 008E,E01014496,30.0,,60.0,,80.0,,101.9,,131.9,,,,,,-0.5320334525982371,,0.09781551714720549,,0.6865675299923037,,1.333333333,0.00017131354657587048
Bristol 008F,E01014499,30.0,0.0,60.0,0.0,80.0,0.0,103.0,0.0,133.0,,,,,,-0.529613409419682,,0.09739721301195137,,0.6861140689385011,,3.333333333,0.0004282838665039188
Bristol 009A,E01014715,30.0,0.0,60.0,0.0,80.0,0.0,94.40000000000002,0.0,124.40000000000002,0.0,,,124.4,,-0.6959581072282027,0.2553960355170171,0.13154124702819953,0.05349096969866833,0.6165837984139532,0.12655399980784526,1.666666667,0.000214141933316202
Bristol 009B,E01014716,30.0,0.0,60.0,0.0,80.0,0.0,95.5,0.0,125.5,0.0,,,,,-0.5460924316310776,0.0,0.10024231570335895,0.0,0.6891987638298663,0.0,4.0,0.0005139406398560967
Bristol 009C,E01014717,30.0,0.0,60.0,0.0,80.0,0.0,94.40000000000002,0.0,124.40000000000002,0.0,,,124.4,0.0,-0.8434110770839158,0.2553960355170171,0.1624242727829398,0.05349096969866833,0.5435178125578698,0.12655399980784526,10.66666667,0.0013705083733778747
Bristol 009D,E01014718,30.0,,60.0,,80.0,,93.3,,123.3,,,,,,-0.5509167558604982,,0.1010737740467148,,0.6901004445073456,,2.0,0.00025697031992804833
Bristol 010A,E01014510,30.0,,60.0,,80.0,,90.1,,,,,,,,,,,,,,1.0,0.00012848515996402416
Bristol 010B,E01014635,30.0,0.0,60.0,0.0,80.0,0.0,89.0,0.0,119.0,0.0,,,119.0,,-0.7848700216528636,0.31754258656631384,0.14967252406746603,0.0664365094851232,0.5829777516715179,0.1539808423877565,1.666666667,0.000214141933316202
Bristol 010C,E01014637,30.0,0.0,60.0,0.0,80.0,0.0,90.09999999999998,0.0,120.1,0.0,,,120.1,,-0.7817758600508417,0.31657127528301837,0.14912490822748678,0.06624779028182792,0.5823817572025193,0.15418837499911547,1.333333333,0.00017131354657587048
Bristol 011A,E01014615,30.0,0.0,60.0,0.0,80.0,0.0,92.2,0.0,122.2,0.0,,,122.2,,-0.7016890931824409,0.25697019099950813,0.13254901311605033,0.053797566236833294,0.6176793224774375,0.12621700445276673,2.333333333,0.00029979870653989467
Bristol 011B,E01014617,30.0,0.0,60.0,0.0,80.0,0.0,90.09999999999998,0.0,120.1,,,,120.1,,-1.0056255555323372,,0.19596916997439157,,0.4733541116605104,,1.0,0.00012848515996402416
Bristol 011C,E01014618,30.0,,60.0,,80.0,,92.2,,122.2,,,,,,-0.5533272842351653,,0.1014889737674679,,0.6905507439745506,,1.333333333,0.00017131354657587048
Bristol 012B,E01014577,30.0,,60.0,,80.0,,94.4,,,,,,,,,,,,,,2.0,0.00025697031992804833
Bristol 012C,E01014586,30.0,0.0,60.0,0.0,80.0,0.0,96.5,0.0,126.5,0.0,,,126.5,,-0.7637819940242816,0.3109627544001766,0.1459357589389035,0.06515542823869427,0.5789117892538171,0.15538903999244674,3.0,0.00038545547989207247
Bristol 012D,E01014587,30.0,0.0,60.0,0.0,80.0,0.0,96.5,0.0,126.5,0.0,,,126.5,,-0.6904873699133444,0.2539000257636124,0.13057847722600543,0.05319918438577569,0.6155373372207261,0.12687461986747445,3.666666667,0.00047111225324425026
Bristol 013A,E01014588,30.0,0.0,60.0,0.0,80.0,0.0,96.5,0.0,126.5,0.0,,,126.5,0.0,-0.9836658663570934,0.0,0.19200760407759768,0.0,0.4690351453530905,0.0,2.333333333,0.00029979870653989467
Bristol 013B,E01014589,30.0,0.0,60.0,0.0,80.0,0.0,98.7,0.0,128.7,0.0,,,128.7,,-0.757600093906937,0.3090517641580302,0.14483832419401474,0.0647821805980308,0.5777181000329156,0.15579904546581946,1.333333333,0.00017131354657587048
Bristol 013C,E01014590,30.0,0.0,60.0,0.0,80.0,0.0,97.6,0.0,127.6,0.0,,,127.6,,-0.7606908143711726,0.31000617163300903,0.14538711477105812,0.0649686590089103,0.5783149992424208,0.15559421903937837,2.666666667,0.0003426270932802261
Bristol 013D,E01014591,30.0,0.0,60.0,0.0,80.0,0.0,97.59999999999998,0.0,127.6,0.0,,,127.6,0.0,-0.979898280542554,0.0,0.19132689412085507,0.0,0.4682932718462513,0.0,3.666666667,0.00047111225324425026
Bristol 013E,E01014592,30.0,0.0,60.0,0.0,80.0,0.0,98.7,0.0,128.7,0.0,,,128.7,,-0.6847558945156674,0.2523397087647136,0.12956901779370836,0.05289442896333462,0.6144402872166729,0.1272093879346449,3.666666667,0.00047111225324425026
Bristol 014A,E01014660,30.0,0.0,60.0,0.0,80.0,0.0,92.2,0.0,122.2,0.0,,,122.2,,-0.6645986409456219,0.22254271342091334,0.12478400327890472,0.04659005902287364,0.6358971778517158,0.10930713224566957,3.0,0.00038545547989207247
Bristol 014B,E01014663,30.0,0.0,60.0,0.0,80.0,0.0,92.2,0.0,122.2,0.0,,,122.2,,-0.7016890931824409,0.25697019099950813,0.13254901311605033,0.053797566236833294,0.6176793224774375,0.1262170044527667,3.0,0.00038545547989207247
Bristol 015A,E01014709,30.0,0.0,60.0,0.0,80.0,0.0,96.5,0.0,126.5,0.0,,,,,-0.5438981216914698,0.0,0.09986391380020931,0.0,0.6887884331545439,0.0,3.333333333,0.0004282838665039188
Bristol 015B,E01014710,30.0,,60.0,,80.0,,96.5,,126.5,,,,126.5,,-0.9836658663570934,,0.1920076040775977,,0.46903514535309043,,1.333333333,0.00017131354657587048
Bristol 015C,E01014711,30.0,0.0,60.0,0.0,80.0,0.0,96.5,0.0,126.5,0.0,,,,,-0.5438981216914698,0.0,0.09986391380020931,0.0,0.6887884331545439,0.0,1.666666667,0.000214141933316202
Bristol 015D,E01014712,30.0,0.0,60.0,0.0,80.0,0.0,95.5,0.0,125.5,,,,,,-0.5460924316310776,,0.10024231570335895,,0.6891987638298663,,3.666666667,0.00047111225324425026
Bristol 015E,E01014713,30.0,0.0,60.0,0.0,80.0,0.0,97.59999999999998,0.0,127.6,0.0,,,,,-0.5414833481997912,0.0,0.09944733542126116,0.0,0.6883367266385902,0.0,3.0,0.00038545547989207247
Bristol 015F,E01014714,30.0,0.0,60.0,0.0,80.0,0.0,95.5,0.0,125.5,,,,125.5,,-0.9870926707400174,,0.1926264810350759,,0.4697096946872047,,5.0,0.0006424257998201208
Bristol 016A,E01014507,30.0,0.0,60.0,0.0,80.0,0.0,91.2,0.0,121.2,0.0,,,121.2,,-0.7786821192653153,0.31560211260144616,0.1485771382661686,0.06605935345601983,0.5817856404871375,0.15439556797347606,1.0,0.00012848515996402416
Bristol 016C,E01014509,30.0,0.0,60.0,0.0,80.0,0.0,91.2,0.0,121.2,0.0,,,,,-0.5555177252880323,0.0,0.101866121476618,0.0,0.6909597935863311,0.0,1.333333333,0.00017131354657587048
Bristol 016E,E01014512,30.0,,60.0,,80.0,,92.2,,122.2,,,,,,-0.5533272842351653,,0.1014889737674679,,0.6905507439745506,,1.0,0.00012848515996402416
Bristol 016F,E01014513,30.0,0.0,60.0,0.0,80.0,0.0,92.2,0.0,122.2,,,,,,-0.5533272842351653,,0.1014889737674679,,0.6905507439745506,,0.666666667,8.565677335217782e-05
Bristol 017A,E01014619,30.0,0.0,60.0,0.0,80.0,0.0,93.3,0.0,123.3,0.0,,,123.3,,-0.7727770761888035,0.31375787396072874,0.14753097175631077,0.0657003990707589,0.5806472669472937,0.15479016815025579,3.0,0.00038545547989207247
Bristol 017B,E01014621,30.0,0.0,60.0,0.0,80.0,0.0,92.2,0.0,122.2,0.0,,,122.2,,-0.7758699976560787,0.3147229235271647,0.14807903279034154,0.06588829334191089,0.5812436117288811,0.1545836288859354,2.333333333,0.00029979870653989467
Bristol 017C,E01014666,30.0,,60.0,,80.0,,92.2,,122.2,,,,,,-0.5533272842351653,,0.1014889737674679,,0.6905507439745506,,1.333333333,0.00017131354657587048
Bristol 017E,E01014672,30.0,0.0,60.0,0.0,80.0,0.0,93.3,0.0,123.3,0.0,,,,,-0.5509167558604982,0.0,0.1010737740467148,0.0,0.6901004445073456,0.0,4.666666667,0.0005995974132082745
Bristol 018A,E01014624,30.0,0.0,60.0,0.0,80.0,0.0,97.6,0.0,127.6,,,,,,-0.5414833481997912,,0.09944733542126116,,0.6883367266385902,,2.0,0.00025697031992804833
Bristol 018E,E01032518,30.0,,60.0,,80.0,,99.8,,,,,,,,,,,,,,1.666666667,0.000214141933316202
Bristol 018F,E01032519,30.0,0.0,60.0,0.0,80.0,0.0,97.6,0.0,127.6,0.0,,,127.6,0.0,-0.979898280542554,0.0,0.19132689412085507,0.0,0.4682932718462513,0.0,2.333333333,0.00029979870653989467
Bristol 019C,E01014575,30.0,0.0,60.0,0.0,80.0,0.0,92.2,0.0,,,,,,,,,,,,,1.333333333,0.00017131354657587048
Bristol 019D,E01014576,30.0,0.0,60.0,0.0,80.0,0.0,94.4,0.0,124.4,0.0,,,124.4,,-0.7696845921560592,0.3127949846732108,0.14698275990556967,0.06551279080420694,0.5800508054859115,0.15499636221875066,2.333333333,0.00029979870653989467
Bristol 020A,E01014487,30.0,0.0,60.0,0.0,80.0,0.0,94.40000000000002,0.0,124.40000000000002,0.0,,,,,-0.5485051373724896,0.0,0.10065822127345925,0.0,0.6896497842700363,0.0,1.0,0.00012848515996402416
Bristol 020B,E01014491,30.0,0.0,60.0,0.0,80.0,0.0,93.3,0.0,123.3,0.0,,,123.3,,-0.7727770761888035,0.31375787396072874,0.14753097175631077,0.0657003990707589,0.5806472669472937,0.15479016815025587,0.666666667,8.565677335217782e-05
Bristol 020D,E01014669,30.0,,60.0,,80.0,,94.4,,124.4,,,,124.4,,-0.9908640469396288,,0.19330729853768008,,0.4704518267017865,,0.666666667,8.565677335217782e-05
Bristol 020E,E01014670,30.0,0.0,60.0,0.0,80.0,0.0,93.3,0.0,123.3,0.0,,,123.3,,-0.7727770761888035,0.31375787396072874,0.14753097175631077,0.0657003990707589,0.5806472669472937,0.15479016815025587,1.666666667,0.000214141933316202
Bristol 020F,E01014671,30.0,,60.0,,80.0,,92.2,,,,,,,,,,,,,,1.0,0.00012848515996402416
Bristol 021A,E01014622,30.0,0.0,60.0,0.0,80.0,0.0,96.5,0.0,126.5,0.0,,,,,-0.5438981216914698,0.0,0.09986391380020931,0.0,0.6887884331545439,0.0,3.0,0.00038545547989207247
Bristol 021B,E01014623,30.0,0.0,60.0,0.0,80.0,0.0,96.5,0.0,126.5,,,,,,-0.5438981216914698,,0.09986391380020931,,0.6887884331545439,,2.666666667,0.0003426270932802261
Bristol 021C,E01014626,30.0,,60.0,,80.0,,95.5,,125.5,,,,,,-0.5460924316310776,,0.10024231570335895,,0.6891987638298663,,2.333333333,0.00029979870653989467
Bristol 021D,E01014627,30.0,,60.0,,80.0,,96.5,,126.5,,,,126.5,,-0.9836658663570934,,0.1920076040775977,,0.46903514535309043,,2.0,0.00025697031992804833
Bristol 022A,E01014557,30.0,0.0,60.0,0.0,80.0,0.0,95.5,0.0,125.5,,,,,,-0.5460924316310776,,0.10024231570335895,,0.6891987638298663,,0.333333333,4.2828386611846335e-05
Bristol 022B,E01014558,30.0,0.0,60.0,0.0,80.0,0.0,96.5,0.0,126.5,,,,,,-0.5438981216914698,,0.09986391380020931,,0.6887884331545439,,2.0,0.00025697031992804833
Bristol 022C,E01014559,30.0,0.0,60.0,0.0,80.0,0.0,94.40000000000002,0.0,124.4,0.0,,,,,-0.5485051373724896,0.0,0.10065822127345925,0.0,0.6896497842700364,0.0,3.333333333,0.0004282838665039188
Bristol 023A,E01014485,30.0,0.0,60.0,0.0,80.0,0.0,93.3,0.0,123.3,,,,123.3,,-0.9946373965171089,,0.19398816946590675,,0.47119408938724194,,0.666666667,8.565677335217782e-05
Bristol 023D,E01014489,30.0,0.0,60.0,0.0,80.0,0.0,95.5,0.0,125.5,0.0,,,,,-0.5460924316310776,0.0,0.10024231570335895,0.0,0.6891987638298663,0.0,2.0,0.00025697031992804833
Bristol 023G,E01033348,30.0,,60.0,,80.0,,94.4,,124.4,,,,,,-0.5485051373724896,,0.10065822127345925,,0.6896497842700364,,1.0,0.00012848515996402416
Bristol 023H,E01033366,30.0,,60.0,,80.0,,95.5,,125.5,,,,,,-0.5460924316310776,,0.10024231570335895,,0.6891987638298663,,0.666666667,8.565677335217782e-05
Bristol 025A,E01014539,30.0,,60.0,,80.0,,95.5,,,,,,,,,,,,,,1.333333333,0.00017131354657587048
Bristol 025C,E01014561,30.0,,60.0,,80.0,,94.4,,124.4,,,,,,-0.5485051373724896,,0.10065822127345925,,0.6896497842700364,,1.333333333,0.00017131354657587048
Bristol 025D,E01014563,30.0,,60.0,,80.0,,94.4,,,,,,,,,,,,,,0.333333333,4.2828386611846335e-05
Bristol 025E,E01033342,30.0,,60.0,,80.0,,96.5,,126.5,,,,126.5,,-0.9836658663570934,,0.1920076040775977,,0.46903514535309043,,0.666666667,8.565677335217782e-05
Bristol 026A,E01014551,30.0,0.0,60.0,0.0,80.0,0.0,97.6,0.0,127.6,0.0,,,127.6,,-0.7606908143711726,0.31000617163300903,0.14538711477105812,0.0649686590089103,0.5783149992424208,0.15559421903937837,0.666666667,8.565677335217782e-05
Bristol 026B,E01014552,30.0,0.0,60.0,0.0,80.0,0.0,96.5,0.0,126.5,0.0,,,126.5,,-0.6538400578578757,0.2198838723328118,0.12289983636955641,0.046071845138694195,0.6338501112041806,0.10987664390072673,1.666666667,0.000214141933316202
Bristol 026C,E01014553,30.0,0.0,60.0,0.0,80.0,0.0,95.5,0.0,125.5,0.0,,,,,-0.5460924316310776,0.0,0.10024231570335895,0.0,0.6891987638298663,0.0,1.0,0.00012848515996402416
Bristol 026E,E01014556,30.0,,60.0,,80.0,,95.5,,125.5,,,,,,-0.5460924316310776,,0.10024231570335895,,0.6891987638298663,,1.666666667,0.000214141933316202
Bristol 027A,E01014673,30.0,,60.0,,80.0,,97.6,,127.6,,,,,,-0.5414833481997912,,0.09944733542126116,,0.6883367266385902,,3.0,0.00038545547989207247
Bristol 027B,E01014674,30.0,,60.0,,80.0,,96.5,,126.5,,,,,,-0.5438981216914698,,0.09986391380020931,,0.6887884331545439,,2.0,0.00025697031992804833
Bristol 027C,E01014675,30.0,0.0,60.0,0.0,80.0,0.0,97.6,0.0,127.59999999999998,0.0,,,,,-0.5414833481997912,0.0,0.09944733542126116,0.0,0.6883367266385902,0.0,2.666666667,0.0003426270932802261
Bristol 027D,E01014676,30.0,0.0,60.0,0.0,80.0,0.0,97.6,0.0,127.6,,,,,,-0.5414833481997912,,0.09944733542126116,,0.6883367266385902,,3.0,0.00038545547989207247
Bristol 028A,E01014682,30.0,,60.0,,80.0,,96.5,,,,,,,,,,,,,,1.666666667,0.000214141933316202
Bristol 028B,E01014683,30.0,0.0,60.0,0.0,80.0,0.0,97.59999999999998,0.0,127.59999999999998,0.0,,,127.6,,-0.6876216589807121,0.2531189792048457,0.13007385498779248,0.05304668794823457,0.6149889083744773,0.12704214785777215,5.0,0.0006424257998201208
Bristol 028C,E01014685,30.0,,60.0,,80.0,,96.5,,126.5,,,,126.5,,-0.9836658663570934,,0.1920076040775977,,0.46903514535309043,,1.666666667,0.000214141933316202
Bristol 028D,E01014686,30.0,,60.0,,80.0,,95.5,,,,,,,,,,,,,,0.666666667,8.565677335217782e-05
Bristol 028E,E01014687,30.0,0.0,60.0,0.0,80.0,0.0,96.5,0.0,126.5,0.0,,,,,-0.5438981216914698,0.0,0.09986391380020931,0.0,0.6887884331545439,0.0,2.0,0.00025697031992804833
Bristol 029A,E01014565,30.0,,60.0,,80.0,,95.5,,125.5,,,,,,-0.5460924316310776,,0.10024231570335895,,0.6891987638298663,,3.333333333,0.0004282838665039188
Bristol 029B,E01014566,30.0,,60.0,,80.0,,96.5,,126.5,,,,,,-0.5438981216914698,,0.09986391380020931,,0.6887884331545439,,0.666666667,8.565677335217782e-05
Bristol 029C,E01014567,30.0,0.0,60.0,0.0,80.0,0.0,96.5,0.0,126.5,0.0,,,126.5,,-0.7637819940242816,0.3109627544001766,0.1459357589389035,0.06515542823869427,0.5789117892538171,0.15538903999244674,1.0,0.00012848515996402416
Bristol 029D,E01014681,30.0,0.0,60.0,0.0,80.0,0.0,95.5,0.0,125.5,0.0,,,125.5,,-0.7665925511855475,0.3118342595788202,0.14643439836921743,0.06532546978031621,0.5794542292585355,0.15520220918709904,4.0,0.0005139406398560967
Bristol 029E,E01014684,30.0,,60.0,,80.0,,96.5,,126.5,,,,126.5,,-0.9836658663570934,,0.1920076040775977,,0.46903514535309043,,1.0,0.00012848515996402416
Bristol 030B,E01014545,30.0,0.0,60.0,0.0,80.0,0.0,97.6,0.0,127.6,0.0,,,127.6,,-0.7606908143711726,0.31000617163300903,0.14538711477105812,0.0649686590089103,0.5783149992424208,0.1555942190393784,2.0,0.00025697031992804833
Bristol 030D,E01014547,30.0,0.0,60.0,0.0,80.0,0.0,98.7,0.0,128.7,,,,,,-0.5390674957331283,,0.09903040499309557,,0.6878846615841877,,1.333333333,0.00017131354657587048
Bristol 032A,E01014538,30.0,,60.0,,80.0,,96.5,,,,,,,,,,,,,,0.666666667,8.565677335217782e-05
Bristol 032B,E01014540,30.0,0.0,60.0,0.0,80.0,0.0,97.59999999999998,0.0,127.6,0.0,,,,,-0.5414833481997912,0.0,0.09944733542126116,0.0,0.6883367266385902,0.0,1.666666667,0.000214141933316202
Bristol 032C,E01014542,30.0,0.0,60.0,0.0,80.0,0.0,96.5,0.0,126.5,0.0,,,,,-0.5438981216914698,0.0,0.09986391380020931,0.0,0.6887884331545439,0.0,0.666666667,8.565677335217782e-05
Bristol 032E,E01033344,30.0,,60.0,,80.0,,97.6,,,,,,,,,,,,,,1.0,0.00012848515996402416
Bristol 033B,E01014678,30.0,0.0,60.0,0.0,80.0,0.0,98.7,0.0,128.7,0.0,,,,,-0.5390674957331283,0.0,0.09903040499309557,0.0,0.6878846615841877,0.0,2.666666667,0.0003426270932802261
Bristol 033C,E01014679,30.0,0.0,60.0,0.0,80.0,0.0,98.7,0.0,128.7,,,,,,-0.5390674957331283,,0.09903040499309557,,0.6878846615841877,,1.0,0.00012848515996402416
Bristol 033D,E01014680,30.0,0.0,60.0,0.0,80.0,0.0,98.7,0.0,,,,,,,,,,,,,1.333333333,0.00017131354657587048
Bristol 034A,E01014548,30.0,,60.0,,80.0,,98.7,,128.7,,,,,,-0.5390674957331283,,0.09903040499309557,,0.6878846615841877,,1.666666667,0.000214141933316202
Bristol 034B,E01014549,30.0,0.0,60.0,0.0,80.0,0.0,99.8,0.0,129.8,0.0,,,129.8,0.0,-0.972369109059823,0.0,0.18996565388441117,0.0,0.4668099485102835,0.0,1.0,0.00012848515996402416
Bristol 034C,E01014550,30.0,0.0,60.0,0.0,80.0,0.0,99.8,0.0,129.8,0.0,,,,,-0.5366505671229076,0.0,0.09861312277405798,0.0,0.6874322385683737,0.0,1.666666667,0.000214141933316202
Bristol 034D,E01014555,30.0,0.0,60.0,0.0,80.0,0.0,97.59999999999998,0.0,127.6,,,,,,-0.5414833481997912,,0.09944733542126116,,0.6883367266385902,,1.0,0.00012848515996402416
Bristol 035C,E01014530,30.0,0.0,60.0,0.0,80.0,0.0,99.8,0.0,129.8,0.0,,,,,-0.5366505671229076,0.0,0.09861312277405798,0.0,0.6874322385683737,0.0,0.333333333,4.2828386611846335e-05
Bristol 035E,E01014532,30.0,0.0,60.0,0.0,80.0,0.0,98.7,0.0,128.7,,,,,,-0.5390674957331283,,0.09903040499309557,,0.6878846615841877,,0.666666667,8.565677335217782e-05
Bristol 035F,E01014537,30.0,0.0,60.0,0.0,80.0,0.0,99.8,0.0,129.8,0.0,,,129.8,,-0.7545098380913653,0.30809953569230797,0.14428938832923457,0.06459599422668579,0.5771210935393286,0.15600351738098095,1.333333333,0.00017131354657587048
Bristol 036A,E01014695,30.0,0.0,60.0,0.0,80.0,0.0,100.8,0.0,130.8,0.0,,,,,-0.5344524278283935,0.0,0.09823347024709594,0.0,0.6870206347775829,0.0,3.0,0.00038545547989207247
Bristol 036B,E01014696,30.0,,60.0,,80.0,,100.8,,,,,,,,,,,,,,0.666666667,8.565677335217782e-05
Bristol 036C,E01014698,30.0,,60.0,,80.0,,99.8,,129.8,,,,,,-0.5366505671229076,,0.09861312277405798,,0.6874322385683737,,1.0,0.00012848515996402416
Bristol 036D,E01014699,30.0,0.0,60.0,0.0,80.0,0.0,99.8,0.0,129.8,0.0,,,,,-0.5366505671229076,0.0,0.09861312277405798,0.0,0.6874322385683737,0.0,2.666666667,0.0003426270932802261
Bristol 036E,E01014700,30.0,0.0,60.0,0.0,80.0,0.0,100.8,0.0,,,,,,,,,,,,,1.333333333,0.00017131354657587048
Bristol 036F,E01014701,30.0,0.0,60.0,0.0,80.0,0.0,98.7,0.0,128.7,0.0,,,,,-0.5390674957331283,0.0,0.09903040499309557,0.0,0.6878846615841877,0.0,3.0,0.00038545547989207247
Bristol 037A,E01014730,30.0,0.0,60.0,0.0,80.0,0.0,97.59999999999998,0.0,127.59999999999998,0.0,,,127.6,0.0,-0.833759969761633,0.2531189792048457,0.16070037455432376,0.05304668794823457,0.5416410901103643,0.12704214785777215,2.0,0.00025697031992804833
Bristol 037C,E01014732,30.0,0.0,60.0,0.0,80.0,0.0,98.7,0.0,128.7,0.0,,,128.7,,-0.757600093906937,0.3090517641580302,0.14483832419401474,0.0647821805980308,0.5777181000329156,0.15579904546581946,1.333333333,0.00017131354657587048
Bristol 037D,E01014735,30.0,0.0,60.0,0.0,80.0,0.0,98.7,0.0,128.7,0.0,,,128.7,,-0.757600093906937,0.3090517641580302,0.14483832419401474,0.0647821805980308,0.5777181000329156,0.15579904546581946,1.0,0.00012848515996402416
Bristol 038A,E01014523,30.0,0.0,60.0,0.0,80.0,0.0,100.8,0.0,130.8,0.0,,,,,-0.5344524278283935,0.0,0.09823347024709594,0.0,0.6870206347775829,0.0,1.666666667,0.000214141933316202
Bristol 038B,E01014524,30.0,0.0,60.0,0.0,80.0,0.0,100.8,0.0,130.8,0.0,,,130.8,,-0.7517009223893949,0.3072357674133057,0.14379023059042131,0.06442698833531152,0.5765782688761749,0.156189091718343,3.0,0.00038545547989207247
Bristol 038C,E01014525,30.0,0.0,60.0,0.0,80.0,0.0,99.8,0.0,,,,,,,,,,,,,1.333333333,0.00017131354657587048
Bristol 038D,E01014526,30.0,0.0,60.0,0.0,80.0,0.0,99.8,0.0,129.8,0.0,193.5,,253.5,,-0.545567599790748,0.015444753633451056,0.10383114734669158,0.009037883674944264,0.5866529910532418,0.174554777044768,3.0,0.00038545547989207247
Bristol 038E,E01014527,30.0,0.0,60.0,0.0,80.0,0.0,99.8,0.0,129.8,,,,129.8,,-0.972369109059823,,0.18996565388441117,,0.4668099485102835,,1.0,0.00012848515996402416
Bristol 039A,E01014500,30.0,0.0,60.0,0.0,80.0,0.0,100.8,0.0,130.8,0.0,,,,,-0.5344524278283935,0.0,0.09823347024709594,0.0,0.6870206347775829,0.0,3.0,0.00038545547989207247
Bristol 039B,E01014502,30.0,0.0,60.0,0.0,80.0,0.0,100.8,0.0,130.8,0.0,,,130.8,,-0.6430766751088942,0.21724849456100137,0.12101185041875863,0.04555676034332537,0.6317994518268789,0.11044236590140799,4.0,0.0005139406398560967
Bristol 039E,E01033359,30.0,0.0,60.0,0.0,80.0,0.0,97.6,0.0,127.6,0.0,,,,,-0.5414833481997912,0.0,0.09944733542126116,0.0,0.6883367266385902,0.0,0.666666667,8.565677335217782e-05
Bristol 039F,E01033361,30.0,0.0,60.0,0.0,80.0,0.0,99.8,0.0,129.8,0.0,,,,,-0.5366505671229076,0.0,0.09861312277405798,0.0,0.6874322385683737,0.0,3.333333333,0.0004282838665039188
Bristol 039G,E01033362,30.0,0.0,60.0,0.0,80.0,0.0,100.8,0.0,130.8,,,,,,-0.5344524278283935,,0.09823347024709594,,0.6870206347775829,,2.0,0.00025697031992804833
Bristol 039H,E01033364,30.0,0.0,60.0,0.0,80.0,0.0,100.8,0.0,130.8,0.0,,,,,-0.5344524278283935,0.0,0.09823347024709594,0.0,0.6870206347775829,0.0,5.0,0.0006424257998201208
Bristol 040A,E01014729,30.0,0.0,60.0,0.0,80.0,0.0,100.8,0.0,130.8,0.0,,,,,-0.5344524278283935,0.0,0.09823347024709594,0.0,0.6870206347775829,0.0,3.666666667,0.00047111225324425026
